,BTC_LTC,BTC_ETH,BTC_ZEC,BTC_DASH,BTC_XRP
117,0.0011803959915761464,1.3945754652358457e-07,0.0,0.0,0.0
118,-0.0026350899746221132,0.0,0.0,0.0,0.0
119,0.0,-1.3945752707518e-07,5.681832305694319e-05,0.0,0.0
120,-0.004544637584409673,0.0016536875852522393,0.0,0.0,-0.00037504688086008276
121,-0.001184936806809421,-0.003132335973872041,0.0,0.0,0.0003751875937968737
122,0.00402695378532107,0.0037008374719500452,0.0005155969863853457,-8.04830917092002e-07,0.002250281285160666
123,0.0,-0.00368719177446484,0.003857531485073248,-0.00039919645616565635,0.0
124,-0.0009789094650205629,0.0,-0.0038430616650533033,0.0,0.0
125,0.0023788719101054023,0.0,-0.0002143665326993724,0.0,-0.007109891480603755
126,-0.005300719108118928,0.002374022014801396,-3.549875754943321e-07,0.0,0.004899497487437203
127,0.004958691343411775,-0.0037618787462560827,3.5498770151055557e-07,0.0,0.0011251406425804176
128,-0.0009172661870503501,0.0,-3.549875754943321e-07,0.0,-0.0009990009990009895
129,-0.00419912406806847,0.0,3.5498770151055557e-07,0.0,0.0
130,0.004444097805274707,0.0010000000000002238,-3.549875754943321e-07,0.0,0.00024999999999987055
131,-0.0008505364704792838,-0.004499696108087776,0.0,0.00039995974235101093,0.0009997500624843694
132,-3.6026744196899027e-06,0.004520034891497468,0.00021512254707943364,-0.0003997998385106082,0.0
133,0.0015465822333985703,-0.004555723996283672,0.0,0.00039995974235101093,0.0
134,-3.0832492719672834e-05,0.0007658033973824718,-0.004666019544968212,0.0,0.0
135,3.083344339159173e-05,0.0,-0.0005195299769152711,-0.009246503059263595,-0.0029962546816479116
136,-3.0832492719672834e-05,0.0,0.00035640372586374095,0.0,0.003005259203606282
137,0.000399806982644312,0.0,0.0,0.00630458940965457,0.0
138,0.0,-0.000998877980364612,0.007486447931526474,-4.036265033354035e-07,-0.005243445692883888
139,-0.00039964720090279683,0.000351824080097868,-0.007960730508263453,0.0,0.00527108433734939
140,0.0,0.004717780824163329,0.007135407169947747,0.0,0.0
141,0.0,-0.007047772035200536,-0.007227635075287964,-0.006868111354139313,-0.004244694132334584
142,-0.002536564609681922,-0.000994155625377555,0.0,0.0,0.0041374122367101975
143,-5.151975551647954e-07,-0.00017306256528567906,0.0,0.006915811732555825,-0.0041203645898365004
144,0.0,0.0063590727592791225,0.0,0.0,-0.0003761283851554416
145,0.002543531639843749,-0.006353738069247294,0.0,0.0,0.0003762699109494296
146,-0.003620874035619891,0.0,0.007280254095143029,0.0,-0.0003761283851554416
147,-0.0022017718357845435,4.2253521126802826e-05,0.0,0.0,0.0
148,0.006250827034090255,-4.225173584218977e-05,0.0,0.0,0.003261005894895283
149,-0.006724141207992727,0.005800563380281839,0.0,-0.0038485794866877907,0.0
150,0.005930306103503972,-0.005767110888054565,0.0,0.0038634482744647754,0.0
151,-0.00018199634567788464,0.005619718309859302,-0.00619875996457048,0.0,0.0
152,-0.0059956600882380895,-0.005588313561814737,0.0,0.0,0.0
153,0.005565211993295826,-0.0009708450704224625,0.0027436681017210997,0.0,0.0011251406425804176
154,0.0,-0.000998998041337767,0.001642905393394297,-0.0019244915566362917,0.0001248751248750602
155,0.0,-0.0004377633089149269,0.0,0.0,0.00012485953302528182
156,-0.0052668998136675554,-0.00027093349507459086,0.00037375932667942986,0.0,0.0
157,0.0026055026892841935,4.900437791280064e-05,0.0,0.0,-0.00012484394506859952
158,0.0,3.1773615951814126e-05,0.0,0.0,-0.0018728929953802428
159,0.0031475706140083105,0.006011800769659606,0.0,0.0019282023658087769,-0.0030022516887665465
160,0.0,-5.095348283905596e-05,-0.004035660277876572,0.0,0.0042659974905897135
161,-0.0057272437446651584,-5.7272948554428644e-05,1.0687566797847012e-06,0.0,-0.004122938530734699
162,0.0002063506347222606,-0.0029999828732844465,-0.0014257198870111024,-0.002840522090987423,0.0
163,0.004647877638119045,-0.0005632213104922533,0.005484478956661013,-0.0005869257235377706,0.0005018190942166152
164,-0.0048301844065074696,-0.00028176935375060717,-0.005454563517829704,0.0,0.00012539184952971562
165,0.0,0.003091176386033508,0.00017945052463411957,0.0015096899617261623,0.0
166,0.0,-0.004978828843573907,0.0,0.0,0.0
167,0.0,0.005187998588069138,-7.133929539562356e-07,0.0,0.0023821464393180797
168,0.005433374448245664,-0.005273172263796447,0.0005346884004362917,0.0,0.0
169,-0.0054065842948267115,0.005301126014462802,0.0007126557174132027,0.001924960899231667,0.0
170,0.00330988829127007,-0.0051690881784638,0.004052012825080195,0.0,0.00037523452157596016
171,0.0,-9.728280237719509e-05,0.0,0.0,-0.00275068767191808
172,0.0,0.0044921068294510496,0.0,0.0,-0.00012537612838509055
173,0.0,-0.00015097910794957295,-0.005454208703316151,0.0,0.00012539184952971562
174,-0.0025195876288660385,-0.003162463569384155,0.0,0.0,0.0020060180541624684
175,4.1341276370321145e-06,1.4104372348006262e-07,0.0,0.0,-0.002002002002001983
176,0.0,-0.001269534376652436,0.005482336437862035,0.0,-0.0007522567703108832
177,0.002521807433130846,0.0013161982770793354,0.0,-0.0029999545920092064,0.0
178,0.0,-0.0018037267711470237,0.0,0.0,0.0002509410288582584
179,0.0,0.0,-0.005772487562842322,-0.007531056372097518,-0.0011289513296538836
180,-5.154639176121307e-07,0.0,0.0,0.0,0.002009292980032632
181,5.15464183315318e-07,1.4129221063975884e-07,0.0,0.007587999604324369,-0.0020052638175209734
182,0.0,-0.00328857573515745,0.0,0.0,-0.0003767424337560972
183,0.0,-0.0019530051145002995,0.0,0.002250107232305334,-0.001005025125628131
184,0.0,0.0028434140854033084,0.003350701259769556,-6.664882632422127e-06,-0.0003772635814889087
185,-5.154639176121307e-07,-0.0009207564507834959,-0.008167558187138612,0.0,-0.0012580198767140826
186,0.0024438156926885634,-0.004309329262639362,-0.003126024286666057,-0.002238405652504422,-0.0006298022420959972
187,0.0,0.0020562104903467213,-3.3095799027971894e-05,0.0,0.00012603982858593868
188,0.0,-4.2909661522428414e-05,-0.00014282029429610907,-4.048411717672404e-07,0.0022684310018903802
189,0.00020671143700445367,-5.683642759298235e-07,0.005616841529582811,0.0,-0.0012573871495033626
190,-0.005931700616201888,8.738605710695082e-05,-3.577905859456042e-07,0.0,-0.00037769104872212035
191,0.003174383172562726,0.0020000423394627292,0.0,0.0,-0.0015113350125945293
192,0.0,2.8359027582030557e-07,-7.155814277953732e-07,-0.003919066549235626,0.004036326942482302
193,0.0,0.0005623593569873509,0.0,0.0025304591933987776,-0.0045226130653266755
194,0.0,-0.004790689184677172,3.5779096998832656e-07,-0.0025240721318678908,0.0032811711256942764
195,-0.0035963545667412767,0.0,-3.5779084197399414e-07,0.0,0.0
196,0.0,0.004311798878789779,-1.073372909840846e-06,0.0,0.0
197,-0.0020281813732236417,-0.0027950319805932905,-7.155827079396128e-07,0.0,0.0005031446540879602
198,-0.0006070987523110492,0.0027742871694336037,0.0,0.0,0.0
199,-3.1125578741044874e-06,-0.0027666117938311744,-0.0017614080960368973,0.0,-0.00012572290671353811
200,1.0375225207170538e-06,2.8436727858738095e-07,0.0017641577060931585,0.0,-0.0028919904438578703
201,-5.187607220426042e-07,-4.265507966826419e-07,-0.0017610509345162093,-0.003625596086526663,0.0006305170239598332
202,5.187609911554305e-07,-0.0024896358776008765,0.0017634408602150266,0.006174376734268088,0.0
203,0.0,0.0014859641598273144,0.0,0.0,-0.0012602394454946746
204,0.0009540009680075114,-0.0018723121539317299,-0.0017603366107079718,-0.0006693318316949026,0.002397476340693962
205,0.0063461707894750296,0.0028865306690497466,0.0017630824372758985,-0.005470817707834671,-0.0005035246727088726
206,0.0,-0.0004493001723266159,-0.00543700908684651,0.0,-0.0011335012594459396
207,0.0005721628114773324,0.0004495021337127542,0.005466372009009581,0.0,0.003782625141848535
208,0.00018632267999951196,-1.4218359884159546e-06,-0.0017599800781275528,-0.0038761942930917695,0.0
209,0.0004307266054215254,0.0,0.0017630830692054384,-0.0004095004095002508,0.0
210,0.0,0.0,0.0,0.0,0.0
211,0.0,0.0,0.0,0.0,0.0031403090064061365
212,-1.9032285443106963e-05,0.0,-0.001759622285877416,0.0,-0.00012521913348353145
213,1.9032647677890307e-05,1.421838010036407e-06,-3.584229391281482e-07,0.0,0.0
214,0.00048095099700875475,0.0,0.0,0.008705448586644711,-0.00025046963055733493
215,-0.00048071979434438297,0.0,0.0,0.0,0.0018789928598271783
216,0.001364151918788653,-0.0028354253280176434,0.0,0.0,-0.0003750937734433361
217,-0.0013622935434374195,0.002843202649625355,0.0017634414922729092,0.0,-0.0006253908692933235
218,0.002441790783744414,-0.002834999583402045,-0.006133272556378146,-0.0026230074119199492,0.0008760951188985088
219,0.0,0.002842489304839916,0.0,0.0020284702508336586,-0.0008753282480929206
220,0.0001734389977071813,-0.004713959057344561,0.0,0.0,-0.01126408010012509
221,0.000374522227637778,0.002553428571428524,0.0,0.0,0.0
222,-0.0003743820132521873,-0.0011219922158763136,0.004999681399910826,-0.006000350296431243,0.0
223,0.0,-0.0014265335235376462,0.0,-0.002044147452532399,0.0
224,0.0,0.002997142857142801,-7.164183381559472e-07,0.0,0.0
225,-0.0001734089218375843,-0.002980922891106382,0.0,0.002048334550385504,0.0
226,-0.006023669804988985,1.4571322408998887e-05,-7.164188514115501e-07,0.0,0.0
227,-0.0007020902154951842,0.0029479355665510275,0.0,0.003880200694396895,0.001772151898734117
228,0.005984358218392861,-0.002959638866799522,0.0,-6.108739223454785e-06,0.00012635835228702073
229,0.0001607356248174004,-3.3285666734886286e-05,-0.0047140394195427935,0.0,0.0018951358180668363
230,-0.004585620324397528,0.0,-0.00026021225113830916,-0.006199797310794556,0.000126103404792035
231,0.0,0.0029569513428784303,0.004399559648035267,0.0,0.0
232,0.005401100440041773,0.0010702979499250594,0.0,0.0,0.0002521750094566032
233,0.000374522227637778,-0.003982504810408653,-0.00476129202913688,0.0,-0.0022690028992815034
234,6.154224875375983e-05,0.00399814285714268,0.0,0.003991377967921633,0.0
235,-0.006409743589743509,0.0,0.0,-0.003975510204081813,-0.0027795325331648074
236,5.161287658659589e-06,-7.114412702749734e-07,0.0,0.0,0.002407196249841587
237,-5.677387121986995e-06,-0.0029992962417946197,0.004423572458822776,0.0,0.00404448938321533
238,5.161290323445335e-07,0.0,-3.585517093119226e-07,0.0,0.0005035246727090432
239,0.005933932421196116,-0.0010169970955785108,3.5855183787129693e-07,0.0,0.0
240,-0.0058994416618180535,0.00103217573931278,0.0,4.097923993814095e-07,0.0001258178158026525
241,3.096774193529996e-06,0.002994861425756658,0.0,0.0,-0.0003774059630141907
242,0.0061894001876638865,-4.268647622439699e-07,0.0,0.0,0.0
243,0.0002575021877427631,2.845766297042035e-07,-0.005050200824812402,-4.0979223145166773e-07,-0.0011326453561541355
244,0.0,-1.4228827426145188e-07,0.0,0.0,0.0001259921884844195
245,0.002061538461538495,4.268648837196879e-07,0.0,0.0,-0.00012597631645261243
246,0.001950338276988,0.00354055812275137,-0.0005938924932060671,0.0,0.0
247,0.0,-1.4178623157313144e-07,0.0,0.0,0.0
248,0.0,0.0024991244698968143,5.76937292321685e-06,-0.0031799890175635845,-0.00012599218848424875
249,-0.0011476986522330134,-0.0016853131661483602,0.004430131674359682,-0.0010277492291881076,0.0017641129032259176
250,0.0,0.0,0.0014632568521956498,0.0,0.0
251,0.0017467927739232042,0.00020117360715600017,0.0007187299593532442,0.00422263374485609,0.0
252,0.0,-0.002832719546742169,-0.0007185719689587952,0.0,0.0
253,0.0005104645227156505,-0.004117328960606723,0.0,0.0,-0.0002515723270440653
254,-0.00045969387755103407,-1.4263270011956267e-06,-0.0052788135538539786,0.0,0.002264720684448939
255,0.00045990529319857076,0.004205959060077853,0.0,-0.0011627854561459048,-0.0015064022093899776
256,-0.0005102040816326323,-0.004174849687372714,0.0,0.0,-0.0012572290671360627
257,0.0,-0.0014404301750083313,0.006028650957362331,0.0,0.006168177240684841
258,0.0015262889229200021,7.19897054720864e-05,0.0,0.0011641391001605023,-0.0017515325910172504
259,-0.006096361347407612,0.005355134360398289,-7.164234707450706e-07,-0.0011627854561459048,-0.0006266449429751556
260,-0.0010917786350869755,-0.0005681205523683642,-0.006545607729928182,0.0,-0.0005016302984701078
261,0.0,-7.107320540143742e-05,0.0,0.0,0.0
262,0.0,0.0,0.0,0.0,-0.003387703889585894
263,-0.00041121207454177666,0.0,0.0,0.0,0.004532292584665615
264,-0.0005361822896524752,-0.0034828346008957153,-0.0008311188193425383,0.0,0.0008773029201654896
265,-7.707901369559157e-06,0.0,0.0,0.0011641391001605023,0.0
266,-9.506484964343776e-05,0.003209557774607821,0.0,0.0,0.0
267,-0.00017781386588416239,-8.531817779150768e-05,0.001998870470378678,-0.00010695577235386346,0.001502629601803226
268,0.005374943009772675,0.0,-0.0018378566046867704,0.0030737704918032244,-0.0008752188047012304
269,-0.0050951805910737415,-2.844181920609308e-07,0.00018004684104376602,-0.004538917262512817,0.0
270,0.0,-0.0043938356890038605,0.001661976911976992,0.0,0.0
271,0.006422918807810992,0.004312955292101061,0.005416683023560714,0.004550993662347329,0.0
272,-0.006815934039282124,-2.844466694971576e-07,-0.006427030351616791,0.0,0.000875985483669183
273,0.0,-0.00415192699162142,0.0,0.0,-0.0002500625156289472
274,0.006862709816723646,0.0040378463296200364,0.0,0.0,-0.001125562781390621
275,0.0005105951036992917,-0.0027412875716205255,0.0,0.0,-0.006635783147615001
276,-0.000972697613012372,0.0016969046217508174,-0.0004344369714875793,0.0,0.005923871943534165
277,-0.00030292302843327204,-0.000499081718116863,0.0,-0.007141838602088044,0.0
278,0.0,-0.002477849580440968,7.213706041435969e-07,-0.0014156381513658913,-0.00037589274526999146
279,-0.004916198262646875,-0.00014281633818903345,0.0,0.001417645023746601,-0.004763098520932476
280,-0.0009638596287626232,0.001963148121696937,0.0,0.0,0.004785894206549029
281,5.037260306086135e-05,-0.00195930172220116,0.0,-0.0013868315610764976,-0.00012534469791921312
282,-0.00022666529605262287,0.0,0.0,0.0,-0.001378964523003601
283,0.00749758760080784,0.0,0.005840212198223822,2.2665182303209797e-05,-0.00025106703489835797
284,-0.006502383220657061,0.0012855306384801151,0.0,0.008063058877245935,0.0
285,-0.0010272213662043752,-1.283880171102159e-06,-0.0049417397534472635,-0.00017496160451232798,0.0
286,0.0,0.0,0.003999044294361605,-0.007801259535134072,0.0
287,0.002606683804627288,7.1326767753964e-07,0.0,5.3569754516996625e-06,0.0005022601707683681
288,-3.6408949422379075e-05,-7.13267168789223e-07,0.0,0.0,0.0
289,-0.0025635910582518127,0.0,0.0,0.0,0.0
290,0.0,0.0,0.0,0.0,-0.0005020080321284242
291,-0.0010282776349612194,5.706141419129291e-07,0.0,2.4724369636596546e-06,0.0013812154696132251
292,0.0010293360782293213,0.0,0.0,0.0,-0.004263322884012541
293,-5.141388173884775e-07,-5.706138163126159e-07,0.0009630259762169552,0.0,0.004911220249338721
294,0.0,7.1326767753964e-07,0.0,0.0,0.0
295,0.0,-7.13267168789223e-07,1.0757727723376905e-06,0.0077774433128265695,-0.0051378446115287095
296,-0.002565039879198078,0.0,-0.004552665475189673,0.0,0.004912457488348676
297,0.0036030742109577386,0.0,0.0045655619596540594,-4.08891676619047e-06,0.0
298,-0.003589625064201134,0.0,-0.004724109020989842,0.0,-0.0048884432188518595
299,0.0030809103659720062,0.0,-0.00021221401549275623,-5.111166856909409e-06,0.0
300,-0.003071961389278985,0.0,0.0,0.0,-0.0011336440357728632
301,5.154612607741601e-07,4.2796060648418966e-07,0.0,-4.088954384117965e-07,0.00037831021437593413
302,-5.67007094295246e-06,-4.2796042333398734e-07,0.0,0.0,-0.00037816714988039293
303,5.67010309283925e-06,2.853070710554503e-07,0.0,0.0,0.003404791929382211
304,-0.0020649367452040984,-0.0012971482282507693,-0.0013859903975298874,0.0,0.0006283775292195704
305,0.00025568115784825417,0.0012985473296290419,0.0013864705447183957,0.0,-0.0006279829188646221
306,-0.00025561580170411016,-0.0012968632912652754,0.0,0.0,0.0010054040467512785
307,0.0020635277284924577,0.0,0.0,-0.00035165022088544574,-0.004143126177024379
308,-0.0020592783505154846,0.0,-7.207448754095623e-07,0.0,0.004286434694906708
309,0.0,0.0,-7.207453948831122e-07,0.0,0.00025106703489818786
310,0.0020635277284924577,0.0,-1.4414918287148216e-06,-0.002267714680262061,-0.0010040160642570185
311,0.0,0.0,3.6037347659161244e-07,0.0,0.001005025125628131
312,-0.0025773195876289397,0.0012984044908510475,0.0,0.0,0.0
313,0.0,8.559213352665556e-07,-7.207466935702628e-07,0.0,0.0
314,0.0,5.706137349125956e-07,-0.0005906523410949907,-4.8991311933995567e-05,0.0
315,0.002583462532299729,0.0,-9.916131165544762e-05,0.0,-0.00012550200803206353
316,0.0,0.0,-0.0006923949074353476,0.0,0.0
317,0.0,0.0,3.6087221364089346e-07,0.0,0.0022593196937366845
318,-0.0019185576899780636,-5.706134093127468e-07,0.0,0.0,0.0
319,0.0009497608038519319,-7.13267168789223e-07,0.0,0.0,-0.003757044458359515
320,-0.00021051371538133195,1.283881819452569e-06,3.608720835373885e-07,-0.0006512678814237452,0.00012570710245139377
321,0.0011890336418076653,0.0022813124108417666,-2.3817548914372658e-05,0.0,0.0036450477626948077
322,0.0,-0.0022761198703330123,0.0,0.0,0.0
323,-0.00020721521310179588,0.002791012838801791,2.3818116203520383e-05,0.0,0.0
324,0.0064224251267007764,-0.002783244766923779,0.0,0.0,-0.0006261740763934223
325,-0.006330213051089097,0.002791012838801791,0.005406222731612915,-0.0043245128205128295,-0.003132832080200408
326,5.155409829452629e-06,-0.002783244766923779,0.004086435009890434,0.0,0.00175989943431815
327,0.005299733982224245,0.0032808844507845845,0.0,0.0,-0.0016313213703099566
328,-0.0025861538461538778,-0.0032700132617677147,-0.0015864550058768225,0.0,0.005279034690799388
329,-0.002692604515164063,0.0032087013967615438,0.0,4.4294114568877646e-05,-0.003625906476619141
330,0.005953952116800329,-0.0001962319484383243,0.0,0.004298604920796348,-0.0008784038147823367
331,-0.00013939646455705105,-0.0008697057109299598,0.0,0.0,0.0
332,-0.0057796090921718455,-0.003558434670239766,-0.0031399995846750684,0.000651897569620057,0.0010047726701833614
333,0.0027215254152528636,0.0,-8.045329686131734e-05,4.899371220023278e-05,0.0
334,0.0015372750642674983,0.0031441424079797432,0.0,-4.919629650279157e-05,0.0
